0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.551,0.552,0.553,0.554,0.555,0.556,0.557,0.558,0.559,0.56,0.561,0.562,0.563,0.564,0.565,0.566,0.567,0.568,0.569,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.801,0.802,0.803,0.804,0.805,0.806,0.807,0.808,0.809,0.81,0.811,0.812,0.813,0.814,0.815,0.816,0.817,0.818,0.819,0.82,0.821,0.822,0.823,0.824,0.825,0.826,0.827,0.828,0.829,0.83,0.831,0.832,0.833,0.834,0.835,0.836,0.837,0.838,0.839,0.84,0.841,0.842,0.843,0.844,0.845,0.846,0.847,0.848,0.849,0.85,0.851,0.852,0.853,0.854,0.855,0.856,0.857,0.858,0.859,0.86,0.861,0.862,0.863,0.864,0.865,0.866,0.867,0.868,0.869,0.87,0.871,0.872,0.873,0.874,0.875,0.876,0.877,0.878,0.879,0.88,0.881,0.882,0.883,0.884,0.885,0.886,0.887,0.888,0.889,0.89,0.891,0.892,0.893,0.894,0.895,0.896,0.897,0.898,0.899,0.9,0.901,0.902,0.903,0.904,0.905,0.906,0.907,0.908,0.909,0.91,0.911,0.912,0.913,0.914,0.915,0.916,0.917,0.918,0.919,0.92,0.921,0.922,0.923,0.924,0.925,0.926,0.927,0.928,0.929,0.93,0.931,0.932,0.933,0.934,0.935,0.936,0.937,0.938,0.939,0.94,0.941,0.942,0.943,0.944,0.945,0.946,0.947,0.948,0.949,0.95,0.951,0.952,0.953,0.954,0.955,0.956,0.957,0.958,0.959,0.96,0.961,0.962,0.963,0.964,0.965,0.966,0.967,0.968,0.969,0.97,0.971,0.972,0.973,0.974,0.975,0.976,0.977,0.978,0.979,0.98,0.981,0.982,0.983,0.984,0.985,0.986,0.987,0.988,0.989,0.99,0.991,0.992,0.993,0.994,0.995,0.996,0.997,0.998,0.999,1
-7.999997696,-7.839243103,-7.67124556,-7.496170864,-7.584829595,-7.71867404,-7.847901712,-7.970246593,-8.086307461,-8.19635777,-8.30035962,-8.39802573,-8.489435834,-8.574445734,-8.653025576,-8.724978952,-8.790229846,-8.84888543,-8.900699092,-8.945788653,-8.983752093,-9.01527678,-9.039606158,-9.057080875,-9.067571559,-9.070988204,-9.067490541,-9.057097513,-9.039678463,-9.015274868,-8.984003431,-8.945801702,-8.900765607,-8.848909169,-8.790293662,-8.724966696,-8.65302339,-8.574494041,-8.489486484,-8.398085168,-8.300348722,-8.196414442,-8.086346195,-7.970281238,-7.848323699,-7.72060561,-7.587231128,-7.448332123,-7.30406702,-7.154567404,-6.99998084,-6.8398,-6.6762,-6.507,-6.3338,-6.1563,-6.138257972,-6.12022469,-6.101480888,-6.084036582,-6.065881952,-6.047697879,-6.02942911,-6.011178102,-5.992863566,-5.973980739,-5.956018395,-5.935098493,-5.919225142,-5.900705827,-5.909562559,-5.922209111,-5.934086252,-5.946357175,-5.958249443,-5.970281573,-6.0864,-6.1964,-6.2997,-6.3981,-6.4895,-6.5745,-6.653,-6.7245,-6.7903,-6.8484,-6.9001,-6.9453,-6.984,-7.0152,-7.0397,-7.0571,-7.0676,-7.071,-7.0675,-7.057,-7.0397,-7.0153,-6.984001427,-6.980418009,-6.976919208,-6.973197057,-6.969548059,-6.96576582,-6.9618967,-6.957918695,-6.953934775,-6.94994573,-6.94581309,-6.941611702,-6.937283583,-6.933018423,-6.9286199,-6.924149462,-6.919610795,-6.915003705,-6.910328328,-6.905584456,-6.900771462,-6.896955474,-6.897304751,-6.900972483,-6.907169744,-6.915371389,-6.925206489,-6.936403379,-6.948758882,-6.962110567,-6.976333418,-6.991325817,-7.00700472,-7.02330065,-7.040158445,-7.0575273,-7.075366711,-7.09364093,-7.112320232,-7.131377806,-7.150790249,-7.170538976,-7.190604409,-7.210971783,-7.231627396,-7.252558761,-7.273756316,-7.295209433,-7.316910096,-7.338850873,-7.361025189,-7.383427242,-7.406051442,-7.428894745,-7.451951797,-7.475219682,-7.498695478,-7.522375545,-7.546260868,-7.570347428,-7.594633473,-7.619119487,-7.643803571,-7.668685641,-7.693765113,-7.719042805,-7.744519008,-7.770193086,-7.796067307,-7.822141465,-7.848417085,-7.874895504,-7.901577769,-7.928467026,-7.955563721,-7.98287001,-8.010388507,-8.03812238,-8.066073425,-8.094243222,-8.122637343,-8.151256543,-8.180104068,-8.209185527,-8.238502222,-8.268058595,-8.297858503,-8.327905985,-8.358205053,-8.388760298,-8.419519633,-8.450200253,-8.480758008,-8.511192573,-8.541503664,-8.571690983,-8.60175421,-8.631693076,-8.661507262,-8.691196501,-8.720760497,-8.75019888,-8.779511461,-8.808697917,-8.83775795,-8.866691285,-8.895497629,-8.924176699,-8.952728213,-8.981151889,-9.009447444,-9.037614604,-9.065653086,-9.093562617,-9.121342918,-9.148993719,-9.176514744,-9.203905722,-9.231166383,-9.258296454,-9.285295674,-9.312163768,-9.338900481,-9.365505547,-9.391978698,-9.418319683,-9.444528222,-9.470604077,-9.496546979,-9.522356677,-9.548032923,-9.573575439,-9.598983998,-9.624258337,-9.649398212,-9.674403376,-9.699273577,-9.72400857,-9.748608117,-9.773071967,-9.797399877,-9.821591627,-9.845646951,-9.869565626,-9.893347421,-9.916992086,-9.940499398,-9.963869125,-9.987101032,-10.01019489,-10.03315048,-10.05596756,-10.07864592,-10.10118533,-10.12358556,-10.1458464,-10.16796762,-10.18995121,-10.21179037,-10.23349145,-10.25505205,-10.27647196,-10.29775096,-10.31889058,-10.33988543,-10.36074046,-10.38145378,-10.40202515,-10.42245437,-10.44274126,-10.4628856,-10.4828872,-10.50274586,-10.52246137,-10.54203356,-10.56146223,-10.58074717,-10.59988821,-10.61888516,-10.63773783,-10.65644603,-10.67500957,-10.69342827,-10.71170197,-10.72983046,-10.74781357,-10.76565112,-10.78334295,-10.80088887,-10.8182909,-10.8355423,-10.85264948,-10.86961006,-10.88642388,-10.90309079,-10.9196106,-10.93598316,-10.95220831,-10.96828589,-10.98421574,-10.9999977
-4.999998969,-5.07650279,-5.149556537,-5.218626419,-5.283754032,-5.344915933,-5.402025681,-5.4550173,-5.503900761,-5.548563216,-5.589001268,-5.625117799,-5.656969465,-5.684446699,-5.707534565,-5.726245067,-5.740519898,-5.750351704,-5.755781787,-5.756754164,-5.753241325,-5.745330451,-5.732977158,-5.716178341,-5.694992168,-5.669408991,-5.639454927,-5.605180076,-5.566614776,-5.52378033,-5.476728572,-5.425496536,-5.370161593,-5.310751797,-5.247300154,-5.179963056,-5.108730789,-5.033687175,-4.954866758,-4.872423825,-4.786445832,-4.696942161,-4.604027181,-4.507812068,-4.408464934,-4.306752501,-4.203024981,-4.097257994,-3.989666323,-3.880260887,-3.76919595,-3.6566,-3.5426,-3.4272,-3.3107,-3.193,-3.181201253,-3.169374094,-3.157537606,-3.145680719,-3.133837623,-3.121962573,-3.110104145,-3.098178036,-3.088757668,-3.079552491,-3.069936009,-3.062143155,-3.058140337,-3.069044724,-3.085232986,-3.101722089,-3.11845998,-3.13540726,-3.152533281,-3.169813636,-3.348,-3.5312,-3.7164,-3.9022,-4.0879,-4.273,-4.4554,-4.6324,-4.8039,-4.9696,-5.1295,-5.2833,-5.4309,-5.5722,-5.707,-5.8351,-5.9565,-6.0711,-6.1786,-6.2791,-6.3724,-6.4584,-6.537088957,-6.544547311,-6.551927897,-6.559240243,-6.566470976,-6.573633496,-6.580717283,-6.587727504,-6.594666099,-6.601525896,-6.608311061,-6.615019879,-6.621654724,-6.628216812,-6.634700295,-6.641109789,-6.647443917,-6.653702563,-6.659886809,-6.665994213,-6.672025961,-6.677981988,-6.683862387,-6.689665527,-6.6956742,-6.703672666,-6.713641874,-6.7252655,-6.738303724,-6.752570136,-6.767916839,-6.784224478,-6.801395332,-6.819348406,-6.838015857,-6.857340337,-6.877272987,-6.897771891,-6.918800878,-6.940328572,-6.962327633,-6.984774151,-7.007647147,-7.030928166,-7.054600941,-7.078651114,-7.103065998,-7.12783438,-7.152946353,-7.178393172,-7.204167134,-7.230261469,-7.25667025,-7.283388313,-7.310411193,-7.337735057,-7.365356655,-7.393273277,-7.421482706,-7.449983187,-7.478773395,-7.507852405,-7.53721967,-7.566874996,-7.596818529,-7.627050729,-7.657572362,-7.688384483,-7.719488428,-7.750885798,-7.782578454,-7.814568508,-7.846858313,-7.879450267,-7.912170107,-7.944774795,-7.977261595,-8.009630182,-8.041881008,-8.074011452,-8.106023503,-8.137916062,-8.169688822,-8.201341495,-8.232873717,-8.264285215,-8.295576437,-8.326745541,-8.357792981,-8.388718461,-8.419521683,-8.450202303,-8.480760062,-8.511194625,-8.541505721,-8.571693033,-8.601756255,-8.631695133,-8.661509319,-8.691198538,-8.720762511,-8.750200932,-8.779513516,-8.80870017,-8.837760006,-8.866693345,-8.895499679,-8.924178746,-8.952730264,-8.981154142,-9.009449495,-9.037616853,-9.065655138,-9.093564866,-9.121345168,-9.148995765,-9.176516787,-9.203907768,-9.231168428,-9.258298703,-9.285297925,-9.312166027,-9.338902535,-9.365507601,-9.391980956,-9.418321732,-9.444530478,-9.470606125,-9.496549213,-9.522358726,-9.548035168,-9.573577697,-9.598986257,-9.624260592,-9.649400466,-9.674405632,-9.69927583,-9.724010831,-9.748610163,-9.773074216,-9.79740214,-9.82159388,-9.845649211,-9.869567673,-9.89334967,-9.91699434,-9.940501445,-9.963871145,-9.98710327,-10.01019715,-10.03315253,-10.0559698,-10.07864798,-10.10118757,-10.12358782,-10.14584845,-10.16796988,-10.18995128,-10.21179262,-10.23349369,-10.25505409,-10.27647421,-10.29775322,-10.3188911,-10.33988768,-10.36074253,-10.38145602,-10.4020274,-10.42245662,-10.44274331,-10.46288785,-10.48288924,-10.5027479,-10.52246342,-10.54203581,-10.56146448,-10.58074943,-10.59989027,-10.61888721,-10.63774008,-10.65644807,-10.6750118,-10.69343053,-10.71170401,-10.72983251,-10.74781582,-10.76565337,-10.783345,-10.80089092,-10.81829097,-10.83554455,-10.85265152,-10.86961231,-10.88642593,-10.90309283,-10.91961283,-10.93598521,-10.95221036,-10.96828808,-10.98421779,-10.99999975
